customer_id,first_name,last_name,email,phone,gender,date_of_birth,registration_date,city,state,country,postal_code,loyalty_tier,preferred_channel
4440,Johnny,Schultz,jlara@example.net,871640620963178,Female,2000-02-18,2022-06-16,Davisview,MA,US,33244,Gold,Social Commerce
4441,Carol,Gutierrez,figueroaaaron@example.net,267480001330349,Non-binary,1979-05-07,2022-02-17,Timothyland,TN,US,8273,Bronze,Mobile App
4442,Jennifer,Holland,richardsdiamond@example.net,7157405626,Non-binary,2005-03-11,2023-01-14,New Tracyborough,AZ,US,79555,Bronze,Mobile App
4443,Sandra,Blanchard,teresa76@example.net,120954158631959,,1973-11-03,2023-11-29,Tylershire,TN,US,8269,Bronze,Social Commerce
4445,Katherine,Lopez,reyesmichael@example.com,67637639171043,Prefer not to say,2002-01-03,2023-10-03,Lake Raymondberg,NC,US,66698,Bronze,Social Commerce
4446,Raymond,King,jamesmendoza@example.net,00176181478824481,Prefer not to say,1980-03-01,,Davidport,TX,US,26479,Silver,Social Commerce
4447,Christina,Simmons,sarah91@example.com,,Female,1991-02-05,2024-01-07,Lake Charlesland,FL,US,32612,Bronze,In-Store
4448,Cristian,Carter,vneal@example.net,551446230137189,Non-binary,1954-11-30,2022-04-23,Sandersstad,OH,US,17961,Silver,In-Store
4450,Alexander,Hill,wross@example.net,3506299718933,Non-binary,1964-06-06,2023-02-04,Sawyerberg,PA,US,32053,Bronze,Mobile App
4452,Sabrina,Whitaker,kevincarroll@example.net,,Non-binary,1956-12-13,2023-12-08,West Catherinemouth,MI,US,85198,Platinum,Mobile App
4453,Jacob,Adams,ginalynch@example.com,0019424968945,Prefer not to say,1991-02-06,2023-04-19,Jacksonfurt,TN,US,2683,Bronze,
4454,Tracy,Holmes,mortonlinda@example.com,9853132909,Female,1973-04-21,2023-09-14,South Kaitlin,IL,US,28264,Gold,Mobile App
4455,Andrea,Ramirez,sandra34@example.org,684597277913450,Prefer not to say,2002-07-02,,South Charles,GA,US,63143,Bronze,Online
4456,Nicholas,Rogers,nmullins@example.com,48527678634058,Prefer not to say,2000-04-29,2022-01-01,Williamsport,CA,US,84095,Bronze,Online
4457,Roberto,Meyer,edwinlewis@example.com,0012473145534,Female,1954-04-12,2024-02-02,New Barbarafurt,TX,US,94174,Bronze,Social Commerce
4458,Robert,Cortez,scott90@example.com,0012374074348750,Female,1992-04-08,2024-10-01,Port Carolinemouth,CA,US,44847,Bronze,Online
4459,Ashley,Mitchell,flemingmargaret@example.net,516835772089791,Prefer not to say,1958-02-16,2022-05-21,South Kevinfurt,IN,US,78963,Gold,Social Commerce
4460,Emily,Preston,charlesmiller@example.net,0013582824278,Female,1967-03-24,2023-11-02,North Brian,GA,US,4414,Bronze,In-Store
4461,Timothy,Howard,sboyer@example.org,6766903626,Female,1976-03-30,2024-03-10,East Lisa,NJ,US,17453,Gold,Social Commerce
4462,Veronica,Bryant,michael49@example.org,82777730236031,Non-binary,1955-03-14,2024-03-14,New Kimstad,CA,US,45746,Gold,Social Commerce
4463,Theresa,Crawford,dawnmolina@example.com,,Male,1972-08-18,2022-02-16,Lake Toddmouth,OH,US,11728,Bronze,Mobile App
4464,William,Pierce,qking@example.com,0013239181140731,Non-binary,1963-10-08,2022-03-28,Karenchester,IN,US,97875,Bronze,Online
4466,Sharon,Walker,bjohnson@example.com,980220347233122,Male,1954-09-05,,North Annhaven,TN,US,60932,Silver,Online
4467,Robyn,Brown,joshua80@example.net,8737834536535,Female,1970-10-05,2022-02-12,Wadeborough,TN,US,71709,Silver,Mobile App
4468,Mary,Smith,floresnicole@example.net,,Female,1991-01-09,2023-05-13,Ortizfort,NJ,US,50450,Bronze,
4469,Michael,Adams,ksmith@example.org,4376400639,Non-binary,2002-08-30,2022-09-02,Patriciaside,CA,US,92091,Silver,Social Commerce
4470,Joseph,Hall,perezjohn@example.org,87472842851775,Female,1959-07-20,2024-02-26,Colonside,MA,US,68282,Bronze,Social Commerce
4471,Isabel,Ortiz,gardnerpaul@example.com,236880524579517,Male,1957-06-11,2023-02-18,Barbaraberg,GA,US,85793,Silver,In-Store
4473,Aaron,Lane,goodmankimberly@example.net,157676342833238,Prefer not to say,1989-09-13,2022-05-02,Martinborough,MO,US,62035,Platinum,Social Commerce
4474,Clayton,Carroll,michellehorn@example.net,30455409682301,Non-binary,1956-01-29,2024-11-20,Amyburgh,OH,US,55751,Bronze,Online
4475,Micheal,Cook,amandalivingston@example.com,16348819571,Prefer not to say,1997-02-07,2022-07-13,New Thomas,TX,US,80213,Bronze,Mobile App
4476,Alexander,Rivera,lauren29@example.com,9965501772,Female,1976-04-28,2023-07-20,New Jean,IL,US,22700,Platinum,Online
4477,Brandi,Alvarez,wmathews@example.org,6314883365,Male,2003-07-25,2022-04-18,Hicksbury,WA,US,73600,Gold,In-Store
4478,Tonya,Fisher,michael76@example.com,4417801374,Non-binary,1953-12-04,2022-05-09,Millerchester,OH,US,65594,Silver,Mobile App
4479,Cody,Page,jenniferrichardson@example.org,6954975685,Male,1978-08-19,2022-03-20,South Nicholasville,NJ,US,24304,Gold,Online
4480,Joseph,Nelson,kevinpope@example.com,6095860978,Prefer not to say,2002-09-07,2022-11-01,New Jackson,NY,US,40310,Bronze,Social Commerce
4481,Eric,Rios,millerdiamond@example.net,329538288777873,Non-binary,1997-08-06,2024-07-16,Nicholebury,MA,US,46069,Bronze,Online
4482,Tara,Scott,sarahlyons@example.org,133987886304074,Male,1959-06-15,2022-01-12,Allenhaven,IL,US,27262,Bronze,Mobile App
4483,Peter,Carter,johnsalinas@example.org,8492467027,Male,1962-06-23,2022-06-21,Harrisonview,TX,US,73807,Bronze,Online
4484,Brandon,Nichols,marcia30@example.com,,Non-binary,1983-06-07,2023-04-09,Port Johnstad,TX,US,50038,Gold,Mobile App
4485,Joseph,Jones,dvelez@example.net,2695122189,Prefer not to say,,2022-06-29,South Jeff,CA,US,2405,Bronze,Mobile App
4486,Christopher,Mcclain,valeriehicks@example.org,15623966292,Male,1998-12-24,2023-04-15,Lake Frankfurt,MA,US,55590,Bronze,Social Commerce
4487,Scott,Brooks,sarahlee@example.net,8575998734,Non-binary,2005-09-01,2024-05-05,New Kimberlymouth,NY,US,18569,Gold,Social Commerce
4488,Daniel,English,monique95@example.net,,Male,1984-10-12,2023-12-08,New Robert,MO,US,28300,Gold,In-Store
4489,Angela,Larsen,townsendpatricia@example.net,6477289594211,Prefer not to say,1950-10-14,2023-12-24,Nicholasshire,NC,US,64012,Platinum,Online
4490,Natalie,Dixon,nicole81@example.net,0013026901818,Female,1952-03-19,2022-01-15,South Deborahberg,PA,US,74913,Silver,Social Commerce
4491,Joseph,Leblanc,carlbrown@example.org,60527377339871,Prefer not to say,1963-04-11,2022-11-19,Joneshaven,FL,US,38142,Silver,Social Commerce
4493,Linda,Diaz,andrewkennedy@example.org,6389434631,Female,,2022-11-22,Rodriguezburgh,IL,US,41119,Silver,Online
4494,Antonio,Sutton,carmenharris@example.net,0015544047779,Prefer not to say,1986-06-30,2024-11-07,New Madisonside,MD,US,91073,Silver,In-Store
4495,Kevin,Meyer,natalie95@example.net,1347313686436812,Male,1994-02-27,2024-09-01,Robinsonland,IN,US,848,Silver,In-Store
4496,Louis,Maldonado,murphyian@example.net,00183182342992647,Prefer not to say,1950-08-01,2024-11-08,Loribury,TN,US,2150,Silver,Mobile App
4497,Calvin,Fox,hayestodd@example.org,19553977143691,Prefer not to say,1994-12-24,2022-03-30,Charlotteland,IN,US,17564,Silver,Social Commerce
4498,Brian,Moses,kenneth62@example.com,8136974669934,Prefer not to say,1975-11-24,2024-08-26,Port Michaelmouth,MD,US,41690,Silver,In-Store
4499,Frank,Chavez,katherinepeters@example.com,5114343381,Male,1955-12-05,2024-11-01,Lake Danieltown,WI,US,62910,Platinum,In-Store
4500,Patrick,Cruz,simmonsmelissa@example.net,4364840697,Prefer not to say,1982-07-27,2023-11-01,Erikaburgh,VA,US,32669,Bronze,In-Store
4501,Danielle,Martinez,hayeskaren@example.com,6729516096,Prefer not to say,1975-07-16,2024-11-17,Mezafurt,NJ,US,43422,Platinum,Social Commerce
4502,Jason,Hill,samuel94@example.net,905871818781770,Male,1976-12-07,2024-07-24,East Cheryl,GA,US,95217,Silver,In-Store
4503,Eduardo,Wallace,laurenharris@example.org,42355443240863,Male,1953-10-26,2022-05-12,South Amyberg,CA,US,89267,Bronze,In-Store
4504,Patrick,Moreno,thomassmith@example.net,350921360806083,Prefer not to say,1974-10-23,2024-05-27,Danaberg,WI,US,64025,Bronze,Online
4505,Jonathon,Moreno,jamesjanice@example.net,12346842625,Male,1973-09-27,,North Annmouth,AZ,US,48005,Platinum,In-Store
4506,Richard,Woods,blackburnangela@example.org,783846909069554,Female,1985-10-28,2023-12-04,Port James,CA,US,20544,Gold,Online
4507,Mark,White,stewartamy@example.org,58180562506680,Prefer not to say,1950-05-10,2022-08-30,East Robertville,MO,US,98096,Bronze,Online
4508,Rebecca,Perez,timothybeck@example.org,8428900047,Non-binary,1987-02-11,2024-04-01,Stephanieburgh,TX,US,57279,Bronze,Mobile App
4509,William,Daniels,zpittman@example.org,5903952336,Prefer not to say,,2023-11-01,Matthewchester,NC,US,11696,Bronze,Mobile App
4510,Michael,White,nathaniel51@example.net,146735776164804,Prefer not to say,1968-02-21,2022-09-12,North Courtneytown,MI,US,56612,Silver,Social Commerce
4511,Michelle,Martinez,jasonwood@example.com,6632878931,Female,1996-05-26,2023-07-06,Joshuamouth,AZ,US,24344,Silver,Mobile App
4512,Robert,Chung,michael02@example.net,591648040541273,Male,1955-09-29,2022-08-28,Brandonstad,FL,US,50669,Bronze,Social Commerce
4513,Jacqueline,Ward,megan62@example.org,92288829607135,Male,2002-07-25,2022-12-15,Burkeport,GA,US,32751,Bronze,In-Store
4514,Mark,Jacobs,patricia13@example.net,57599434967787,Female,1957-10-01,2024-01-28,Lake Michaelfort,VA,US,26326,Silver,In-Store
4516,Thomas,Clark,davidking@example.org,34940068326202,,1960-05-06,2024-05-22,North Brandi,GA,US,69831,Gold,Social Commerce
4517,Ronald,Moore,ann06@example.com,83375368530241,Male,1967-05-09,2023-11-19,Taylorbury,TX,US,57071,Silver,Social Commerce
4518,Kelly,Smith,ramseypatrick@example.com,6992197555,Female,1951-02-03,2023-08-18,Tracychester,PA,US,29187,Gold,Online
4519,Brittany,Ferrell,lbailey@example.com,4632590434,Prefer not to say,1993-07-15,2023-03-12,Baileyfort,IN,US,52113,Bronze,Mobile App
4520,Paul,Sanchez,andrerussell@example.org,6954677318,Non-binary,2001-08-06,2023-12-31,West Tristan,AZ,US,79089,Bronze,In-Store
4521,James,Reyes,susangilbert@example.net,254238128582943,Non-binary,1995-03-31,2023-05-24,Port Kyle,IN,US,93472,Bronze,Online
4522,Gene,Lowery,clarkpatricia@example.com,5584595801,Non-binary,1991-03-11,2024-04-16,Nelsonfort,TX,US,28764,Silver,Online
4523,Tamara,Richards,timothy97@example.net,58685312855279,Female,1989-06-08,2022-02-08,Whiteport,CA,US,66544,Gold,In-Store
4524,Deborah,Small,wilsonhaley@example.org,00181754870418778,Female,1985-03-24,2023-09-19,South Vincenthaven,AZ,US,4035,Bronze,Online
4525,Patrick,Tapia,ohall@example.net,001414635973351155,Male,1982-03-11,2024-10-29,West Jessicamouth,MA,US,78767,Bronze,Social Commerce
4526,Gary,Murphy,jason09@example.org,6666582381,Non-binary,1961-10-05,2022-01-05,East Angela,NC,US,45961,Bronze,In-Store
4527,Matthew,Guzman,riverakaitlin@example.com,00168581222959356,Non-binary,1999-09-02,2024-07-23,North Marilynchester,WA,US,15353,Platinum,In-Store
4528,Tiffany,Davis,shaffermary@example.net,88956571468472,Male,1975-12-26,,New Davidland,VA,US,77712,Platinum,Mobile App
4529,Ryan,Schultz,crystalwebb@example.org,176327727301408,Non-binary,2004-07-22,2024-02-26,Williamsmouth,IL,US,11343,Gold,Online
4530,Stephen,Sampson,holly61@example.org,8773988533,Female,1965-12-12,2022-03-07,Lake Lauren,AZ,US,11654,Silver,In-Store
4531,Kimberly,Castillo,kimberlysanchez@example.com,15614207959709,Female,1975-02-18,2023-08-17,West Danielland,PA,US,88967,Silver,Online
4532,Amber,Perez,dnorris@example.org,64053972234215,Male,,2023-08-19,North Lisaberg,MA,US,88156,Silver,Mobile App
4533,Lisa,Carroll,roberthorton@example.com,001898291468564922,Male,1999-02-02,2022-08-28,Grantfort,VA,US,20519,Silver,Online
4534,Michael,Hill,davisvictoria@example.com,8274139053,Non-binary,1974-04-12,2023-07-30,Jonesfort,WA,US,11298,Platinum,Mobile App
4535,Emma,Shepard,tammydouglas@example.net,8964959469,Male,1974-11-01,2022-01-19,Port Kevin,FL,US,42946,Silver,Mobile App
4536,Angelica,Zamora,ballen@example.com,71178740749911,Non-binary,,2024-01-30,New Anthony,MI,US,16803,Platinum,Online
4537,Michael,Weber,slee@example.org,807301929505086,Prefer not to say,1975-12-18,2023-10-23,New Danielchester,OH,US,47845,Bronze,In-Store
4538,Benjamin,Welch,ashleygraves@example.org,8044421851203,Prefer not to say,1990-02-01,2022-03-21,Downsbury,AZ,US,27598,Platinum,Mobile App
4539,Nicholas,Henderson,ryanking@example.org,6755425523,Prefer not to say,2001-12-12,2024-08-09,Port Melissa,IL,US,11266,Bronze,In-Store
4540,Mark,Myers,todddonna@example.com,7852600738,Prefer not to say,1959-02-18,2023-05-17,New Pamelamouth,GA,US,10883,Silver,Online
4541,Virginia,Blake,daryl19@example.org,4454041158,Prefer not to say,1974-11-28,2022-09-07,West William,GA,US,61608,Bronze,Online
4542,Jasmine,Anthony,annawalsh@example.com,0017197560528562,Female,1967-04-05,2023-04-05,Lake Karenbury,NC,US,98321,Silver,Social Commerce
4543,Robert,Gray,schroedersharon@example.org,4973245955,Prefer not to say,2005-03-03,2023-10-18,Port Michelle,NY,US,14204,Bronze,Online
4544,Michele,Wood,danielramirez@example.com,1304656847756269,Male,1995-03-31,2022-01-15,Lake Fernando,AZ,US,76761,Gold,Social Commerce
4545,Dustin,Rodriguez,epham@example.com,6555831108123,Male,1992-12-01,2022-08-21,East Peter,FL,US,84136,Bronze,Mobile App
4546,Matthew,Chambers,gardnerryan@example.net,217560807946613,Female,1992-06-12,2022-03-05,Lake Joelstad,TN,US,50697,Platinum,Social Commerce
4547,Dustin,Soto,lopezmatthew@example.com,3725095876012,Male,1994-07-08,2023-09-19,North Kaitlyn,IL,US,61722,Bronze,In-Store
4548,Elizabeth,Madden,daniel59@example.org,5729513386,Female,1956-01-25,2024-01-08,Keithside,OH,US,20542,Gold,Mobile App
4549,Holly,Hunter,igonzalez@example.com,8337405339902,Female,1955-01-09,2022-01-23,South Victoria,NJ,US,44001,Bronze,Social Commerce
4550,Andrew,Knight,mariagonzalez@example.org,4164388177,Male,1986-03-20,2022-06-15,Port Robintown,GA,US,83068,Platinum,In-Store
4551,Jennifer,Delacruz,zacharyrobinson@example.org,7038974729,Male,1972-11-27,2022-09-20,Sarahshire,VA,US,83804,Silver,Mobile App
4552,Kenneth,Haynes,wrightbrad@example.com,8062102834,Non-binary,1966-07-21,2024-11-05,Garrettville,IL,US,51392,Bronze,Mobile App
4553,Kara,Faulkner,darinharris@example.com,212858781102527,Non-binary,1985-05-25,2024-10-09,East Donaldton,CA,US,89510,Gold,In-Store
4554,Robert,Davis,johnpierce@example.com,,Female,1992-01-21,2022-11-10,West Matthewhaven,NJ,US,24514,Silver,Social Commerce
4555,Jeremy,Gonzalez,frederick73@example.org,9076737534,Non-binary,1956-10-05,2023-04-21,Ramirezfurt,GA,US,39459,Silver,Social Commerce
4556,Alexander,Lee,gomeztanya@example.net,31221242835946,Female,1997-03-26,2024-04-17,Smithville,OH,US,37327,Bronze,Mobile App
4557,Brandon,Hall,tsimmons@example.org,5353791003,Prefer not to say,1967-06-02,2023-09-25,Nolanstad,MO,US,93512,Bronze,Mobile App
4558,Kathleen,Bishop,fthompson@example.org,0013868795143,Female,1968-09-25,2022-07-19,Helenstad,WI,US,42016,Silver,Online
4560,Diana,Holder,carterelizabeth@example.net,68731027049396,Female,1961-07-21,2022-08-17,South Thomasview,AZ,US,38537,Bronze,Mobile App
4561,Christie,Johnson,omarjenkins@example.org,5599911000128,Female,1986-07-26,2023-12-15,East Michaelchester,CA,US,23439,Silver,Social Commerce
4562,Antonio,Livingston,lisasullivan@example.net,6433895005,Male,1968-10-07,2024-04-12,North Paul,MD,US,69476,Gold,Mobile App
4563,Suzanne,Marshall,hernandezmichael@example.org,2236271320,Female,1983-11-29,2023-11-26,Cruzville,CA,US,18698,Gold,In-Store
4564,Christine,Clayton,hornsarah@example.com,0014713716267,Prefer not to say,1997-08-06,2023-03-13,Michaelfurt,MA,US,61646,Bronze,Online
4565,Jill,Moran,austin61@example.net,8863186134717,Non-binary,1974-10-28,2022-12-21,Port Shawn,MO,US,75917,Bronze,Online
4566,Amy,Weaver,dkane@example.com,3953973786265,Prefer not to say,2003-03-22,2022-02-09,Munozfurt,TN,US,26061,Bronze,In-Store
4567,Ashley,Jones,dawnrobinson@example.net,883440258626380,Male,2002-10-21,2022-05-07,Youngberg,FL,US,15437,Platinum,Social Commerce
4568,Alexis,Goodwin,callen@example.com,9446356480,Prefer not to say,1964-04-21,2024-05-31,South Davidshire,WI,US,29238,Bronze,Mobile App
4569,Brady,Rogers,jparker@example.net,,Non-binary,1951-09-19,2022-04-07,Cannonborough,PA,US,37835,Silver,Mobile App
4570,Jennifer,Martin,jeanette44@example.org,12722231304,Prefer not to say,1980-10-10,2023-02-18,Staceyburgh,GA,US,96866,Silver,In-Store
4571,Christina,Rubio,mstuart@example.com,7494536403,Prefer not to say,1993-07-06,2023-06-07,Johnsonburgh,FL,US,1285,Bronze,Online
4572,James,Braun,walkermary@example.com,3984384248,Male,1991-11-25,2022-09-02,North Annastad,FL,US,35894,Bronze,Online
4573,Sherri,Walker,robertvelasquez@example.net,0013819085000,Female,1957-11-16,2023-11-29,Rogersport,NC,US,15895,Gold,Mobile App
4574,Brett,Diaz,craigsnyder@example.org,001611970878223855,Male,1995-12-30,2024-08-04,Douglasview,OH,US,61328,Bronze,Social Commerce
4575,Tiffany,Castillo,vaughnnancy@example.org,9478094442740,Prefer not to say,1973-08-27,2024-12-26,Ramirezport,FL,US,15857,Silver,Online
4576,Brandon,Bennett,brandonpalmer@example.net,61242203876738,Male,1955-05-06,2024-12-17,New Kylefurt,WA,US,12986,Bronze,In-Store
4577,Douglas,Sanchez,ayersderek@example.net,8148065340292,Female,1965-05-28,2022-10-03,Atkinsonborough,PA,US,14340,Bronze,In-Store
4578,Rodney,Patel,anthony37@example.com,23139754239728,Female,1965-08-14,2022-11-01,Johnsonmouth,TX,US,96958,Bronze,
4579,George,Scott,donnawilson@example.net,3072914813982,Non-binary,1950-10-02,2022-09-25,Williamsview,IN,US,83073,Gold,
4580,Robin,Reed,whitneymurphy@example.net,16187149696,Female,1990-08-30,2022-12-14,East Jessica,MA,US,13021,Silver,Online
4581,Jessica,Dickson,ycross@example.org,,Female,1966-09-23,2022-12-14,East Kenneth,MA,US,36217,Silver,Social Commerce
4582,Chad,Wise,vickieyang@example.com,121448640229483,Prefer not to say,1993-12-09,2023-06-30,North Jill,MO,US,68463,Bronze,Mobile App
4583,Samuel,Fox,elizabeth94@example.org,0012589621318418,Female,2005-11-13,2022-10-26,Lake Seanside,MA,US,7122,Bronze,Mobile App
4584,Anne,Nichols,barbara54@example.org,73273425138617,Prefer not to say,2000-02-10,2023-03-21,Murphymouth,WA,US,27261,Bronze,In-Store
4585,Debbie,Shelton,sarah62@example.net,4612943485,Non-binary,1999-07-13,2023-03-22,Alexandraview,WI,US,60198,Silver,Online
4586,Jessica,Fowler,fernandezjustin@example.net,2242478843,Male,1964-12-04,2024-11-27,Heathermouth,MA,US,84370,Silver,In-Store
4587,Lauren,Nguyen,james44@example.com,18292579786128,Female,2004-09-13,2022-02-19,East Jonathanburgh,CA,US,86203,Gold,Social Commerce
4588,Garrett,Cruz,sarah67@example.com,416666303172116,Female,1964-02-06,2022-01-04,Georgechester,TN,US,96905,Platinum,
4589,Emily,Reyes,ahamilton@example.org,184028393666662,Male,1950-10-05,2022-01-25,Heatherside,TX,US,66795,Bronze,In-Store
4591,Devon,Rodriguez,wrightlisa@example.com,287204320804689,Male,1981-11-09,2024-01-25,Nguyenfort,MD,US,26283,Gold,Mobile App
4592,James,Nelson,brenda40@example.net,0017712752476938,Male,1954-08-08,2022-10-11,North Alan,VA,US,42873,Silver,Mobile App
4593,Jackson,Peterson,eric24@example.net,486213476154001,Non-binary,1976-02-18,2022-04-29,West Johnville,IN,US,70560,Bronze,Online
4594,Erin,Campbell,michellestone@example.com,6724243390695,Male,1958-10-15,2024-06-07,East Clinton,AZ,US,11768,Platinum,In-Store
4595,Grant,Huang,bryan83@example.org,50739003022427,Non-binary,1951-03-13,2023-02-24,Longberg,FL,US,36937,Gold,Online
4596,Christopher,Shaw,maddoxpaula@example.com,001384415235882803,Male,1996-02-14,2023-07-27,Monicaborough,NJ,US,69864,Bronze,Online
4597,Thomas,Brown,nsanders@example.org,90247849192933,Female,1993-05-01,2022-07-23,Evansbury,MO,US,46309,Bronze,In-Store
4598,Michael,Mccarthy,lthomas@example.com,3044763301,Female,1957-08-05,2023-02-12,West Davidview,PA,US,35220,Platinum,Mobile App
4600,Michael,Smith,millsnichole@example.net,,Prefer not to say,1976-11-07,2022-03-19,Williamsbury,IL,US,83873,Silver,Mobile App
4601,Christopher,Dunlap,ferrellfernando@example.com,4974412782,Non-binary,2004-04-04,2023-12-04,West Sarah,MO,US,30589,Silver,Social Commerce
4602,Gabriel,Benson,willisdaisy@example.net,6124682133,Female,1952-08-19,2023-11-02,South Johnny,FL,US,93202,Gold,In-Store
4603,Jeffrey,Brock,margarettaylor@example.net,627400662943972,Prefer not to say,1980-05-22,2022-05-11,South Ashley,PA,US,39209,Bronze,Social Commerce
4604,Jessica,Moore,wellslaurie@example.org,6775588871,Male,1982-12-19,2024-11-19,Rogersshire,NY,US,26503,Bronze,Mobile App
4605,Jose,Guzman,harrisaimee@example.com,00190444656594836,Prefer not to say,1951-08-26,2022-11-23,New Cindyport,NY,US,47561,Silver,Mobile App
4606,Richard,Vaughn,meadowsthomas@example.com,89158826617013,Prefer not to say,1951-08-07,2024-04-01,Jeffreytown,FL,US,34306,Bronze,Social Commerce
4607,Dawn,Reynolds,ericmejia@example.com,828407535948271,Prefer not to say,1957-12-05,2022-10-01,East Jeremystad,FL,US,12994,Silver,Social Commerce
4609,Rebecca,Dean,karen55@example.org,2952276138,Male,2000-12-22,2023-06-30,Robertview,WI,US,59811,Bronze,Online
4610,Joshua,Vaughn,amandarangel@example.net,00128265997854555,Male,1969-11-12,,Port Leroyfort,CA,US,85142,Bronze,In-Store
4611,Carolyn,Sexton,william06@example.org,001467292449392318,Female,,2024-12-31,Nicoleton,FL,US,39786,Bronze,In-Store
4612,Sharon,Gardner,madison89@example.com,9949347479,Male,1974-08-12,2022-11-04,South William,TN,US,56203,Gold,In-Store
4613,Eric,Morris,charlesphillips@example.net,5717472703,Female,1987-01-09,,Stacyshire,MD,US,96161,Bronze,In-Store
4614,Angela,Blevins,james62@example.org,,Male,1966-09-25,2022-11-07,Burnsmouth,PA,US,7591,Silver,In-Store
4615,Samuel,Quinn,nrios@example.org,001425554904184586,Male,1954-09-17,2023-10-25,East Christinefort,WI,US,58567,Silver,Social Commerce
4616,Kyle,Scott,weissdebra@example.com,4172016452735,Female,1999-05-17,2024-04-18,East Jamiebury,CA,US,95502,Bronze,Online
4617,Paul,Evans,kroberts@example.com,4502040177675,Female,1990-04-23,2023-06-29,East Kyleview,NC,US,90331,Bronze,Online
4618,Nicole,Strickland,david92@example.com,54028410867240,Male,1951-01-11,2023-01-31,Hayleyview,MI,US,56508,Gold,Social Commerce
4619,Michael,Kelley,ckoch@example.com,147698519329863,Female,1978-07-30,2022-07-04,North Monique,GA,US,82434,Gold,Social Commerce
4620,Eric,Grant,williamhubbard@example.com,2698937697,Non-binary,2003-12-09,2024-01-03,East Barbara,IN,US,51996,Bronze,
4623,Michele,Solomon,cassandrapatel@example.org,,Male,1951-12-22,2023-11-22,Amandaberg,PA,US,82166,Bronze,In-Store
4624,Emily,White,jeremy27@example.org,,Non-binary,2000-04-04,2024-06-14,West Rachelborough,MD,US,95724,Bronze,In-Store
4625,Michael,Henry,mitchellnicole@example.org,14029054058,Prefer not to say,1966-04-16,2022-03-04,West Alexanderville,MD,US,96569,Silver,In-Store
4626,Angela,Gutierrez,baileylisa@example.net,4408045525,Non-binary,1951-09-01,2024-08-20,Joshuaton,WI,US,53373,Bronze,Mobile App
4627,Tracy,White,johnpark@example.net,8969963095,Male,1976-12-10,2024-01-09,Manuelborough,TX,US,58522,Bronze,Online
4628,Theresa,Pope,joanna78@example.net,4338900746,Female,1960-04-18,2022-01-15,North Brianmouth,FL,US,1070,Gold,In-Store
4629,Robert,Newman,sharonmason@example.com,56693161986405,Female,1984-05-31,2024-02-10,Ramoston,MD,US,91222,Gold,Online
4630,Jonathan,Flores,rossrebecca@example.net,1352606057993412,Prefer not to say,2003-01-16,2022-09-11,Christophermouth,OH,US,64525,Silver,Social Commerce
4631,Holly,Ibarra,awilliams@example.org,33747118824205,Prefer not to say,1951-08-22,2024-01-14,Jasmineburgh,MO,US,18527,Gold,Online
4632,Alan,Fowler,evelyn17@example.org,21444214020921,Male,1997-10-29,2024-08-01,Lake Jordan,GA,US,67745,Silver,Social Commerce
4633,Robert,Mcdaniel,louis77@example.net,343872954125211,Prefer not to say,1992-07-16,2023-02-12,Baldwinborough,WI,US,52348,Silver,In-Store
4634,Richard,Nelson,williamsrebecca@example.org,265226841860539,Female,1975-01-02,2022-03-02,Port Tonyaside,CA,US,99516,Silver,Mobile App
4635,Joshua,Warren,sanchezerin@example.net,0015565565666,Non-binary,1986-10-05,2023-06-06,Lake Susantown,TX,US,21977,Silver,Online
4636,Sarah,Scott,zclark@example.com,398275146460625,Non-binary,1966-09-28,2022-02-17,Amyburgh,IN,US,66583,Bronze,Online
4637,Brian,Caldwell,michael69@example.com,72684897301231,Prefer not to say,1967-07-06,2022-02-26,Martinshire,PA,US,62807,Bronze,
4638,Brooke,Mathis,heatherwang@example.com,2963219765886,Male,1973-02-28,2022-10-07,West Pamela,TN,US,84444,Bronze,Mobile App
4639,Jasmine,Hickman,christinewillis@example.com,2708941684,Prefer not to say,1960-10-19,2024-12-03,Port Michaelborough,IL,US,56086,Silver,In-Store
4640,John,Gutierrez,jordantiffany@example.net,2605065116,Female,1987-04-05,2022-03-21,West Stacybury,MD,US,85179,Platinum,Social Commerce
4641,Miranda,Richardson,royhuerta@example.net,4642040798,Female,1984-11-19,2024-12-04,Leebury,AZ,US,12989,Silver,Online
4642,Mark,Brown,acarr@example.com,9073121138,Non-binary,1971-12-15,2024-08-15,Port Laura,AZ,US,59544,Silver,In-Store
4643,Anthony,Hall,hsosa@example.net,195374871340839,Non-binary,1999-08-30,2022-05-16,Welchborough,PA,US,94534,Bronze,Mobile App
4644,Keith,Fischer,donald57@example.com,0015506074491422,Male,1984-07-12,2022-06-11,Ayersshire,MA,US,91916,Bronze,
4645,Michelle,Peterson,david79@example.org,1821354409874182,Female,1997-04-23,2024-07-30,West Dustinchester,IN,US,75692,Silver,Online
4646,Mary,Hoffman,mitchellzachary@example.org,8697562514,Prefer not to say,1966-04-29,2023-12-30,Lake Phillip,WI,US,81902,Silver,Social Commerce
4647,Laura,Young,swoods@example.org,513306121268342,Non-binary,1951-06-09,2023-08-21,Colemanton,FL,US,6563,Bronze,In-Store
4648,Michael,Lambert,tmullins@example.net,0012945531102,Male,1953-08-21,2022-06-09,Longview,WI,US,1281,Bronze,Online
